"W1","W2","W3","W4","A","Y"
0,1,0.921589915640652,2.99736631219275,1,0
0,0,0.773415964562446,1.19356370531023,1,0
1,1,0.586481090867892,0.715727101778612,1,1
0,0,0.239399390295148,0.159350675530732,1,0
0,0,0.531690046656877,2.96933354693465,0,1
1,0,0.898886684095487,2.13081494672224,1,0
1,1,0.0443451583851129,1.64686170057394,1,1
1,1,0.640196801163256,3.68554873741232,1,1
1,0,0.422361739445478,3.09100139769726,0,1
0,1,0.678214129526168,2.77179477736354,0,1
0,1,0.166417697677389,2.78035956551321,1,1
0,0,0.0600843459833413,3.96081919781864,0,0
1,1,0.393136107595637,4.15336507256143,1,1
0,0,0.81135200150311,1.19812935823575,0,0
0,1,0.0233252625912428,3.91233192873187,0,0
1,1,0.999780100537464,1.4871189580299,0,1
0,1,0.419363057008013,4.65120310080238,0,0
0,0,0.765153105836362,0.122907171025872,1,0
1,0,0.546854188432917,4.51929489965551,0,0
0,1,0.0321650109253824,2.90893370518461,0,0
0,0,0.203724489780143,0.457275103544816,0,0
1,0,0.270865381462499,0.661600503372028,0,0
0,1,0.195784245152026,2.33094481867738,0,1
0,1,0.0620016348548234,2.34623840311542,0,1
1,1,0.745447625406086,2.49954902334139,1,1
1,1,0.348311955807731,0.684634080389515,1,0
0,0,0.00585627695545554,0.814395123161376,1,0
1,0,0.709159409860149,2.2348533233162,1,0
0,0,0.0080567121040076,0.150438552955166,1,0
1,1,0.546848968835548,1.18179655866697,1,1
0,1,0.504450872540474,4.0941331081558,0,0
0,0,0.525338839739561,3.39340604259633,0,0
0,0,0.450928898062557,4.16200447245501,0,0
1,1,0.0403109805192798,3.81160328630358,0,1
0,1,0.123047708766535,1.18886496755295,0,1
0,1,0.40799898491241,1.5494745306205,0,0
1,1,0.923819249263033,3.72207774082199,1,1
0,1,0.485008171526715,4.89333642763086,0,0
1,0,0.937729760771617,0.989606662187725,1,0
0,1,0.514987770002335,0.374000342562795,0,0
1,1,0.665617633378133,4.71022638026625,0,1
0,1,0.222273357445374,2.18367000110447,1,0
0,0,0.356425668112934,2.95294473995455,1,1
0,0,0.410401036264375,1.94514856208116,0,1
1,0,0.928498151479289,4.93050340330228,0,0
0,1,0.787485910579562,3.3917348633986,0,0
0,0,0.717789779882878,0.711796010145918,1,0
0,1,0.659413561923429,1.64170659380034,1,0
0,1,0.650838247733191,2.87655070307665,0,0
0,0,0.69496201374568,4.10852374508977,0,0
0,0,0.609219097765163,1.02610757225193,0,0
0,1,0.555380566976964,2.26769689936191,0,0
0,0,0.330606134841219,4.25389807904139,0,1
1,1,0.814218081068248,0.9421095054131,1,1
1,1,0.377119869925082,1.80010707816109,1,1
1,0,0.346123267663643,0.930470883613452,0,0
0,1,0.854003848740831,2.59772358927876,1,0
1,0,0.313223938457668,2.7266221086029,1,1
0,1,0.378056581830606,2.2988621762488,1,1
1,0,0.876568282721564,0.25854128296487,1,0
0,0,0.604882935527712,0.762695337180048,1,0
1,1,0.832603583112359,2.51759005594067,1,1
0,0,0.366388605441898,4.39733665203676,0,1
1,1,0.495454313233495,3.73014802346006,0,1
1,0,0.249980177963153,0.450949863297865,1,0
1,1,0.362940120277926,4.06281851697713,0,1
0,0,0.414108717814088,2.54308931413107,0,1
0,0,0.450594450579956,1.37672630837187,0,1
1,0,0.3951107240282,4.99889811384492,0,1
1,1,0.545457553584129,2.31236417312175,0,1
0,1,0.936950217466801,2.52188697922975,0,0
0,1,0.311468516709283,3.7517745711375,1,0
1,0,0.48176586907357,0.400589853525162,1,0
0,1,0.136566862929612,1.82604775764048,1,0
0,0,0.930422599194571,4.86946518416516,0,0
1,1,0.263969609513879,3.10657221241854,0,1
0,0,0.327186521841213,3.96971337031573,0,0
0,0,0.392230605939403,4.9448026122991,0,1
0,0,0.7069841560442,4.97751089162193,0,1
1,0,0.513869305839762,3.11931873555295,0,0
1,0,0.793956293025985,2.14251043507829,0,0
0,1,0.104579361155629,1.21250986820087,1,0
1,0,0.00631537660956383,0.00289007090032101,1,0
0,1,0.616129212081432,0.00330666312947869,1,0
0,0,0.6573189238552,4.75934618618339,0,0
1,1,0.373948473250493,2.6267348753754,1,1
1,1,0.837816020939499,0.142644313164055,1,0
0,0,0.376427911454812,0.0366556306835264,1,0
0,0,0.649980324320495,1.67329806252383,0,0
0,1,0.69626348093152,1.89523873501457,0,1
0,0,0.282805972965434,3.74921594047919,0,0
1,1,0.968306937720627,1.29508610931225,1,1
1,0,0.477542083244771,2.08578554796986,0,0
1,1,0.612268439494073,4.57341371919028,0,1
1,1,0.611931646242738,4.34935495839454,0,1
1,0,0.519035591278225,2.44093651301228,0,0
1,1,0.463429586030543,2.33871094649658,0,1
1,1,0.647339046699926,2.77767263585702,1,1
1,1,0.681352246087044,4.2077723541297,0,1
0,0,0.423547933343798,3.95000771502964,0,0
1,1,0.596998752793297,4.60855454788543,0,1
1,1,0.130385384196416,2.06910277251154,1,1
1,0,0.0741052802186459,4.97485837899148,0,1
0,1,0.42133249505423,0.00328318565152586,1,0
1,0,0.605887188576162,4.64677319629118,0,0
1,0,0.0752781045157462,0.906552175292745,0,1
0,1,0.217546688392758,1.38698582770303,1,0
0,0,0.476038500666618,4.9161019444,0,0
1,0,0.807776038534939,0.144554077414796,1,0
0,1,0.792455245973542,0.941786125767976,1,0
1,0,0.367433461593464,1.01560466573574,0,0
0,0,0.789973663398996,1.4956851885654,1,1
1,1,0.541839539073408,1.92240582196973,0,1
0,0,0.373890059068799,3.68832606589422,0,1
1,0,0.587256895378232,1.07316157897003,0,0
1,0,0.0869594607502222,4.87408243934624,0,1
1,0,0.132935025263578,0.698285414837301,1,1
1,1,0.620921959169209,4.84490051283501,0,1
0,1,0.485075081931427,1.48219916271046,0,0
0,0,0.623977218521759,0.67994553479366,0,0
0,0,0.657717921072617,1.01919253240339,0,0
0,0,0.790318227838725,1.40293389791623,0,0
0,1,0.161257609492168,4.80020616785623,0,1
1,0,0.427070209290832,2.72833114839159,0,0
0,1,0.970176961272955,2.53944991738535,0,0
0,1,0.877333328360692,4.05466843629256,0,1
0,0,0.213437272002921,3.856028750306,0,1
0,0,0.140781495021656,4.20574341202155,0,1
0,0,0.0842756037600338,3.68625523871742,0,1
0,1,0.577741017797962,2.82058582874015,0,0
0,0,0.0108160094823688,2.78431757818907,0,0
0,1,0.417546936310828,2.10268003284,0,1
0,0,0.692364838905632,1.85198833583854,0,0
0,1,0.601588502060622,3.77408201224171,0,1
1,1,0.189017136115581,3.94401503028348,1,1
0,0,0.340538845397532,0.998993548564613,0,0
1,0,0.384236391633749,1.10039984690957,1,0
1,1,0.447567470138893,1.76462733303197,1,1
0,0,0.368182386504486,1.37305186712183,0,0
1,0,0.688407568726689,0.576151731656864,0,0
0,1,0.647085316944867,0.629272976657376,0,0
1,1,0.466401653829962,3.27688861638308,1,1
0,0,0.370821977965534,1.21516523999162,1,0
1,1,0.321091951569542,2.41883886279538,1,1
0,1,0.596566993743181,0.492632802342996,0,0
1,1,0.885603051166981,2.16129170847125,1,1
1,1,0.42608695407398,2.92559547815472,0,1
1,0,0.131717154057696,4.46675413637422,0,0
1,1,0.492080701282248,4.43661347264424,1,1
0,0,0.877446389524266,2.42618005489931,0,1
1,1,0.481806308729574,1.53696780558676,1,1
1,0,0.620088222203776,1.02123420103453,1,0
0,0,0.7323013166897,2.2066231595818,0,0
1,1,0.294736904092133,3.62765613361262,0,1
0,1,0.0398288709111512,3.90204540104605,0,0
1,1,0.72934672376141,3.92134222434834,1,1
0,1,0.895957858068869,2.1900382777676,0,0
1,1,0.644326900132,4.48639218695462,0,1
1,1,0.669676065677777,4.43863733438775,0,1
0,0,0.731612018309534,4.43000626401044,0,1
1,0,0.939775688806549,0.0810649048071355,0,0
0,1,0.494597788201645,0.793241002829745,0,0
1,1,0.314084298443049,3.66659669438377,1,1
1,0,0.892629635054618,0.569070290075615,0,0
1,0,0.231520157773048,2.59040421922691,0,1
1,1,0.457865584408864,0.533374502556399,1,1
1,1,0.582465037703514,2.47565191122703,0,1
0,1,0.358084026025608,3.50978962960653,1,1
0,1,0.338421865133569,2.75548634002917,0,0
1,1,0.898124955361709,3.7546482635662,0,1
0,0,0.574213022831827,1.19656385737471,0,0
0,0,0.878436186118051,1.42654586350545,0,0
0,0,0.531308293808252,0.106476836372167,1,0
1,0,0.714429181301966,4.69175241305493,0,0
1,0,0.310431505553424,2.88892875192687,0,0
1,0,0.0477209743112326,4.26833385485224,0,1
0,0,0.504595577949658,1.05261070188135,0,0
0,1,0.840126085095108,0.431378445355222,0,0
1,1,0.358330003451556,4.18111082515679,0,1
1,1,0.649925835430622,3.89888267265633,0,1
1,0,0.855711227282882,4.04633826925419,0,0
1,1,0.527532569132745,4.69535937532783,0,1
1,1,0.972960316808894,1.96383924107067,0,1
1,1,0.0373515232931823,2.41412657080218,0,1
0,0,0.610452373279259,2.45035399217159,0,0
1,0,0.313026578631252,2.83068492426537,0,0
0,1,0.250860224477947,1.46877882187255,0,1
1,0,0.732001184020191,3.33982915151864,0,0
0,0,0.606184020871297,2.86058985511772,0,1
0,1,0.0696959868073463,3.97335466812365,0,1
1,0,0.554375931853428,2.5286579108797,1,0
0,0,0.0897008536849171,3.91622020048089,0,1
0,1,0.629115354036912,4.24320196849294,0,0
0,0,0.115057130111381,3.14746828866191,0,0
0,0,0.411005579400808,4.74350450909697,0,0
0,1,0.434156580362469,0.957124852575362,1,0
0,1,0.806610555853695,0.65179041470401,1,0
1,1,0.064976881025359,4.82170580187812,1,1
1,1,0.0837306200992316,0.956457632128149,1,1
0,0,0.333641670178622,1.63826852571219,1,0
0,1,0.128738855943084,3.80598385585472,0,0
0,0,0.873355746502057,1.09030492138118,0,1
0,1,0.346705781295896,4.69105822267011,0,0
0,0,0.978532450273633,4.31217537494376,0,0
1,0,0.915115302894264,3.76282264245674,0,0
0,0,0.286480419337749,0.973737459862605,0,0
1,0,0.930403209524229,2.81701114028692,0,0
1,1,0.192146256333217,0.429748550523072,1,0
1,1,0.583678086288273,3.21692310739309,0,1
0,0,0.0116128765512258,1.53684208984487,0,0
1,0,0.945385153172538,4.49486177531071,0,0
1,1,0.297296698903665,0.0993193709291518,1,0
0,1,0.665338363265619,0.519773396663368,1,0
1,1,0.85774918505922,1.67245617834851,1,1
1,0,0.436760463286191,4.08293365966529,0,0
1,1,0.51440434041433,1.16020921966992,1,1
1,0,0.313475272385404,3.88866994762793,0,0
1,1,0.0852016322314739,0.777732986025512,1,0
0,0,0.737644968321547,2.07815836300142,0,0
0,0,0.892937420867383,0.560847987653688,1,0
1,1,0.847391489660367,0.15901064267382,1,0
0,1,0.422186814714223,2.78615737450309,0,0
0,1,0.173931664787233,3.08673047460616,0,0
0,0,0.484821672085673,1.42281844513491,0,0
0,1,0.823593241628259,0.0401048676576465,1,0
0,1,0.940164131810889,2.96576759894378,0,0
0,0,0.324943671701476,0.501847782870755,1,0
0,0,0.568222824716941,0.386570271803066,0,0
1,0,0.189658424584195,2.79580911388621,0,0
0,1,0.627376410644501,2.69187499536201,0,0
1,1,0.273306887829676,3.81688527995721,0,1
1,1,0.45782472146675,1.22927103657275,1,1
1,1,0.135098186787218,3.13419727724977,1,1
1,0,0.0420173511374742,1.62982471170835,1,1
1,1,0.944790516747162,2.11617082706653,0,1
1,0,0.820142154581845,2.39423529244959,0,0
1,1,0.509989376645535,4.3355021358002,0,1
1,0,0.0024669321719557,4.24492573481984,0,1
1,0,0.751773179508746,2.24346880801022,0,0
0,1,0.521125366911292,4.34306091861799,0,1
1,1,0.0653728095348924,1.68300468125381,1,1
1,1,0.418617641553283,2.54158874507993,0,1
1,0,0.982747173402458,1.96376080974005,0,0
1,0,0.0766688005533069,4.29954115301371,0,1
0,1,0.22231602226384,4.85719239921309,0,0
1,0,0.162793725030497,2.42709412123077,0,0
1,0,0.869111101608723,1.50979291880503,1,0
0,0,0.390356521587819,3.42729905853048,0,1
1,1,0.764581349678338,0.724486843682826,1,0
1,0,0.958267445676029,2.14488680008799,1,0
0,1,0.562248126138002,4.82232253067195,0,0
0,0,0.586079479893669,3.0677681567613,0,0
1,0,0.177162989741191,2.44109859806485,0,0
1,0,0.659929949557409,1.40858944156207,1,0
0,1,0.506234500557184,2.31499408022501,0,0
1,0,0.849633988691494,1.88629181473516,0,0
1,1,0.394985379651189,0.769816496176645,1,1
1,1,0.696253055939451,4.41570487804711,0,1
1,1,0.808608045335859,2.71586199523881,1,1
1,1,0.397608678555116,2.01479688752443,1,1
0,0,0.858424183912575,0.205307182623073,1,1
1,1,0.421127145178616,1.2583260727115,1,1
1,0,0.190851926570758,3.91280082403682,0,1
0,1,0.0546847900841385,2.40331423701718,1,0
1,1,0.856314048403874,4.23554998473264,0,1
0,1,0.330700684338808,2.82041323138401,0,0
0,1,0.273257702356204,1.91497811581939,1,0
0,0,0.275742281461135,2.49681916669942,1,0
1,1,0.622702157823369,0.855503272032365,1,1
0,0,0.998664621962234,0.235418369993567,1,0
1,1,0.721400338690728,1.67199049959891,1,1
0,1,0.756402080878615,4.70488682505675,0,1
0,0,0.342784998007119,2.0715224777814,0,0
1,1,0.977821056265384,4.26143826334737,1,1
1,0,0.563012339640409,0.578502445714548,0,0
0,0,0.427242425037548,1.8637688155286,1,0
1,0,0.227387502091005,0.951698095304891,1,0
1,1,0.581182539230213,2.38688411074691,0,1
1,0,0.134327559266239,3.19017831003293,1,1
1,0,0.641900562914088,3.40784060070291,0,0
0,0,0.749340256676078,4.18016702285968,0,1
0,1,0.983102085767314,4.67166479560547,0,0
1,0,0.0978431955445558,3.15115918871015,1,0
1,1,0.397309839958325,3.8317707402166,1,1
0,0,0.268204943742603,1.06990161235444,0,0
0,0,0.417098525445908,3.52462763548829,0,0
0,1,0.273282628040761,4.21684850472957,0,0
1,1,0.980208932654932,3.07908109156415,1,1
0,1,0.728719888487831,4.20858744066209,0,1
0,1,0.0114044591318816,1.93089747335762,1,1
0,0,0.0338145773857832,4.93063976988196,0,0
1,1,0.112374332267791,2.05765742459334,1,1
1,0,0.0738856622483581,1.59153811517172,1,1
0,1,0.724403699394315,0.971437584375963,1,0
1,1,0.254256721120328,3.88850342598744,0,1
0,0,0.407830465119332,0.309995419811457,1,1
1,0,0.250220644054934,4.88824358442798,0,0
1,0,0.682146920356899,0.636323227081448,0,0
0,1,0.112033759010956,2.05821967800148,0,1
1,1,0.930536322528496,4.72301379893906,0,1
0,1,0.209424190921709,3.85014555882663,0,1
1,0,0.574831086676568,0.742193619953468,0,0
1,1,0.525274950545281,1.13027423736639,0,1
1,1,0.807928724680096,3.84700212627649,0,1
1,0,0.990601575234905,2.57634565699846,1,0
0,0,0.0781500171869993,2.02170736738481,0,0
0,1,0.970174899324775,2.88096415810287,0,0
0,1,0.553165533812717,4.36812241910957,0,0
1,1,0.473013447830454,1.39145987923257,1,1
0,1,0.543914052657783,0.159240589709952,1,0
1,0,0.521863844245672,1.81294734124094,1,0
0,0,0.580043581314385,2.45388673385605,0,0
0,0,0.9803798107896,0.176828622352332,1,0
0,0,0.266824963036925,4.37333419104107,0,0
0,1,0.549921796424314,3.39867210597731,0,0
1,0,0.5166079942137,1.63878483348526,0,0
0,1,0.237038297578692,3.9343531022314,0,0
0,0,0.217579479329288,0.341068021953106,1,0
0,1,0.76498767035082,2.92642757645808,0,0
1,0,0.208496636711061,1.65374850272201,1,0
1,0,0.780651359120384,0.820025259163231,1,0
1,0,0.28501307265833,2.40549969137646,0,0
0,1,0.909403568599373,2.67008978174999,0,0
1,1,0.75868149031885,4.44721102016047,0,1
0,0,0.132356992689893,0.704124289331958,0,0
0,1,0.831312231486663,0.25868728174828,0,0
0,0,0.875610346207395,0.82916104584001,0,1
0,1,0.704254970420152,2.36440081964247,0,1
1,1,0.910118851345032,0.0282465340569615,1,0
1,1,0.229928246932104,0.416308604180813,1,1
0,1,0.582543242489919,3.7353304377757,0,1
1,0,0.821494417963549,1.83341870782897,1,0
0,0,0.638527550501749,3.54546437854879,0,0
1,1,0.836601027520373,4.16529606096447,0,1
1,0,0.681856953073293,1.09650111058727,0,0
0,1,0.860647588036954,0.604245134163648,1,0
1,1,0.537784197833389,3.72512139379978,1,1
0,0,0.994148758007213,3.95811352762394,0,0
1,1,0.641818774864078,2.92994682095014,1,1
0,1,0.831981903174892,4.9576617591083,0,0
0,0,0.0253398325294256,3.88867488829419,0,1
1,1,0.911857351660728,2.43332767975517,1,1
0,0,0.349678988801315,1.22499766410328,1,0
0,0,0.114771800348535,4.44686698261648,0,1
0,1,0.37628167308867,4.64933228911832,0,1
0,1,0.92962342640385,3.85657587903552,0,0
0,1,0.677084484603256,3.8393865688704,0,0
0,1,0.342568274354562,2.33824510010891,0,0
0,1,0.280155666638166,0.66059801611118,1,0
1,1,0.0331626443658024,4.46385170333087,0,1
0,0,0.453583677997813,4.68562904163264,0,1
0,1,0.401927141472697,4.29348791367374,0,0
0,1,0.38018387532793,4.04100653948262,0,1
1,1,0.599682840984315,4.41026096697897,0,1
1,1,0.202820063801482,2.09082185174339,1,1
1,0,0.56231252825819,2.11974203470163,0,0
0,0,0.537935148226097,4.35684655094519,0,0
1,0,0.206612399080768,0.733224645955488,0,0
1,0,0.96509660826996,1.81098945788108,0,1
1,1,0.804788074223325,0.675691360374913,0,1
0,1,0.218481586780399,3.62832007813267,0,1
0,0,0.217831147136167,2.45392478303984,1,1
1,1,0.490706804441288,3.51366574061103,0,1
0,1,0.10694197867997,3.53500349563546,0,0
0,0,0.873198756715283,3.22711186599918,0,0
0,1,0.691473198356107,1.6391017078422,0,0
0,1,0.665900317253545,4.88512233598158,0,0
0,1,0.0785971127916127,4.7057631611824,0,0
0,0,0.105804440565407,2.2909308236558,1,1
0,0,0.670958544593304,4.01125732809305,0,1
1,0,0.627720255404711,4.4520357507281,0,0
0,1,0.959909850731492,2.57114835083485,1,0
0,1,0.48553848778829,4.96290298644453,0,1
0,0,0.534104449208826,2.36882893485017,0,0
1,0,0.773187943734229,1.59192773513496,1,0
1,1,0.838949144352227,4.66596144251525,1,1
0,0,0.222429019398987,1.2972045596689,0,0
1,0,0.0453112106770277,0.372945485869423,1,0
1,1,0.932060424936935,2.21720907604322,0,1
1,0,0.356892380863428,1.91375397611409,0,0
1,0,0.0931793213821948,3.03174743661657,0,0
0,1,0.989386086585,4.69212411670014,0,0
0,1,0.320004652254283,4.28105890750885,0,1
1,0,0.0263611245900393,3.42942730290815,0,1
1,1,0.195284395478666,0.764667384792119,1,1
0,0,0.34663986088708,3.71904457453638,0,0
0,0,0.634333046618849,4.7401401901152,0,0
0,1,0.641264758305624,0.836756913922727,0,0
1,0,0.513912881491706,3.94062497536652,0,0
1,1,0.635919619584456,2.7128532063216,1,1
1,1,0.490554939722642,0.0720441213343292,0,0
0,0,0.441223667934537,1.10616741934791,0,0
1,0,0.621326919877902,4.26802169764414,0,0
1,1,0.401460628490895,3.68355075712316,0,1
1,0,0.113143468508497,2.07206053775735,1,0
1,1,0.212525211973116,3.79732843022794,0,1
0,1,0.237903510220349,2.37381266313605,0,1
0,0,0.997687198920175,1.88729561283253,1,0
0,1,0.327333616092801,1.89832398318686,1,1
0,1,0.395530201960355,1.98455689707771,0,0
0,1,0.169948754366487,0.545770091703162,1,0
0,1,0.0830587416421622,4.75280414801091,0,0
0,0,0.29206399153918,3.13530952204019,0,1
1,1,0.535335357533768,3.0709270760417,1,1
0,1,0.254032568074763,2.81777491909452,1,1
1,0,0.486990460194647,4.23704445478506,0,0
0,1,0.803293315693736,1.78503920091316,1,0
1,0,0.992353117326275,1.01192685775459,1,0
0,0,0.978514708811417,0.342040810501203,0,0
0,1,0.0170421975199133,3.83620085427538,0,1
1,0,0.395178139442578,4.3499089719262,0,1
1,0,0.0529691008850932,2.12841657339595,1,1
0,1,0.402485282626003,2.78872138122097,1,1
1,0,0.857008752413094,2.66096405917779,0,0
1,1,0.541275937110186,4.37195008271374,0,1
0,0,0.400760404299945,3.24194364482537,0,0
1,1,0.248886096756905,0.724197085946798,1,1
1,1,0.28332846192643,3.7946401478257,0,1
1,0,0.894769309554249,1.2409927113913,0,0
1,1,0.271337111480534,2.96210533473641,1,1
1,1,0.902830583741888,4.9418424256146,0,1
1,0,0.152243223041296,1.47297369665466,1,0
1,1,0.131756208837032,3.12024099635892,1,1
1,0,0.484269330045208,3.84584489744157,0,1
1,0,0.790692379930988,4.32777010486461,0,0
1,0,0.606064077932388,3.53621026966721,0,0
1,0,0.255971914622933,1.57698846422136,1,0
0,0,0.610219600610435,1.33894591243006,0,0
1,1,0.238420059205964,3.47943359869532,0,1
1,0,0.526427466422319,4.81855939142406,0,0
0,1,0.464336913544685,0.784906874177977,0,0
0,0,0.296091935830191,2.89734526537359,0,1
0,1,0.657573007745668,3.40734643163159,0,0
0,1,0.890286404639482,0.993171771988273,0,0
1,0,0.0826536109670997,2.30711108888499,0,0
0,1,0.622097241226584,1.57341126701795,0,0
0,0,0.683632745640352,4.35829718830064,0,0
1,1,0.77477082493715,3.10682433075272,0,1
0,1,0.971435657935217,4.14354494656436,0,0
1,1,0.649667895864695,4.81742971693166,0,1
0,1,0.201772226952016,2.03060174826533,0,1
1,0,0.940458517055959,1.60779365105554,0,0
0,0,0.778803584165871,3.06841126526706,0,0
0,0,0.657770958496258,4.78072667843662,0,1
0,0,0.697110545821488,4.80722768115811,0,1
1,1,0.973493328085169,0.885309088043869,1,1
0,0,0.845171987311915,0.478038934525102,1,0
0,1,0.933360635535792,4.97133782366291,0,0
0,0,0.86136150918901,0.414202194660902,1,0
1,0,0.267539553809911,2.87465088651516,1,1
1,1,0.214907149551436,0.605543230194598,1,1
1,0,0.388425443321466,1.48808142752387,1,0
0,1,0.692741580307484,2.68804560182616,0,0
0,0,0.617270749760792,0.114480296615511,1,0
0,1,0.191114092245698,1.54240789124742,0,0
1,1,0.25252507859841,2.32408841140568,1,1
1,1,0.784750713966787,2.52826881129295,0,1
0,1,0.71507673850283,3.42009461834095,0,0
0,1,0.809419211465865,3.31018047756515,1,0
0,1,0.193432916654274,1.29757694201544,1,0
1,1,0.473880376899615,0.633402625098825,1,0
1,1,0.650458022253588,0.474843691335991,1,0
1,0,0.326975183328614,4.41803218214773,0,1
1,1,0.942489515058696,0.192929435288534,1,0
0,0,0.621533379424363,1.87188376788981,0,0
0,0,0.923578776884824,3.61685454496183,1,0
1,0,0.0204740860499442,1.46315000369214,0,0
1,1,0.367363387020305,0.393536557676271,1,0
0,0,0.661505738971755,3.1800791202113,0,0
0,1,0.717408981174231,0.021540621528402,0,0
0,0,0.0879421415738761,4.67443882487714,0,0
1,0,0.523822927614674,1.05920432484709,1,1
0,0,0.264497282449156,3.32164549734443,0,0
1,0,0.805405694525689,4.32713080313988,0,1
0,0,0.145835411269218,1.28934018895961,0,1
1,0,0.134350804844871,3.20774542633444,0,1
0,1,0.594855149509385,4.47304492117837,0,0
0,0,0.794991701142862,3.53825380094349,0,0
0,1,0.177975208964199,2.98258624388836,0,0
0,0,0.299451982369646,1.3626643049065,1,1
1,1,0.15511110634543,2.26506273960695,1,1
0,1,0.313001829432324,3.1821350986138,1,0
0,1,0.211385687580332,2.64545346144587,0,1
1,1,0.136703559895977,4.26930328132585,0,1
0,1,0.685065773548558,2.34622914344072,0,1
0,0,0.202463239897043,2.84673260175623,0,0
0,1,0.424026250606403,1.92972428747453,0,0
1,0,0.632223427062854,4.61543375742622,0,1
0,1,0.873780670808628,4.3839247757569,0,0
1,1,0.23462802101858,4.37926172977313,0,1
1,0,0.510295614833012,3.30375053687021,0,0
1,0,0.132608208339661,1.31705524749123,1,1
0,0,0.415902008069679,1.50143531966023,1,0
1,1,0.669982328545302,1.06948352535255,1,0
0,0,0.659914265619591,4.79140481795184,0,0
1,0,0.475708008743823,2.68666787073016,0,0
1,1,0.476816183887422,4.4656134408433,0,1
0,1,0.164547640131786,0.00620298669673502,1,0
0,0,0.512390396790579,3.6887525964994,0,0
1,1,0.78406187496148,3.88767538475804,1,1
0,1,0.249473344301805,4.81377887073904,0,0
1,0,0.638106358470395,3.11450595851056,0,0
1,1,0.833564859814942,2.24631426855922,1,1
1,1,0.0555223119445145,4.18300012126565,0,1
0,1,0.174191230442375,3.44982334645465,0,1
0,1,0.812053269473836,3.84132043691352,0,0
0,1,0.0766243974212557,2.20010922173969,0,1
1,0,0.480269701452926,2.70483279018663,0,0
0,0,0.147041495190933,3.39551541255787,0,0
1,0,0.0506054745055735,1.32033161702566,1,0
1,1,0.514856291469187,3.35532997152768,1,1
0,0,0.149232561467215,4.20953884953633,0,1
0,1,0.262447320856154,4.28331137052737,0,1
0,1,0.785270429914817,3.82466653594747,0,0
0,0,0.0219906996935606,1.70884529012255,0,0
1,0,0.932701014913619,0.451962455408648,0,0
1,1,0.979575788369402,4.72229135106318,0,1
0,1,0.541282875929028,4.17018665117212,0,0
0,1,0.79457137407735,4.27641582675278,0,0
1,0,0.801290780538693,2.50004281988367,1,1
1,0,0.326391724171117,0.313290560152382,1,0
1,1,0.208455846412107,0.485375805292279,1,1
1,0,0.785048478282988,4.68073442811146,0,0
1,1,0.549905411666259,0.349527152720839,1,1
0,1,0.81147099728696,1.55649719992653,1,0
0,1,0.622098247054964,1.42578090424649,1,0
1,0,0.317364655667916,1.87602187157609,1,1
1,0,0.805031288415194,0.591774685308337,1,0
0,0,0.833283979911357,4.31203854153864,0,1
0,1,0.0854001576080918,3.86244077351876,0,1
0,1,0.444438714534044,1.94850756321102,0,0
0,1,0.808011576766148,1.02751439320855,0,0
0,0,0.470249481732026,2.69043325795792,0,0
0,0,0.109078033128753,3.99198192870244,0,0
1,0,0.556652999250218,4.33690084842965,0,0
0,0,0.284810274839401,1.34945147437975,0,0
0,0,0.337349260691553,1.75575630157255,0,0
0,1,0.964804304530844,4.76837803958915,0,0
0,0,0.589739420218393,1.00671330932528,0,0
1,1,0.274817843688652,1.26754461671226,1,1
0,0,0.358665986219421,4.93696051184088,0,0
1,1,0.516588601982221,0.108063677325845,1,0
0,0,0.178880845895037,4.46248603984714,0,1
1,1,0.477268355665728,0.597388006281108,1,1
1,0,0.0764721175655723,3.36052442085929,0,1
0,1,0.439916592789814,1.75335426116362,1,0
0,0,0.259575951611623,1.44660560647026,1,0
1,1,0.26652902411297,3.87919028522447,1,1
0,0,0.921445865882561,1.30780656007119,1,0
0,0,0.501090579200536,0.827758074738085,1,0
0,1,0.170438023051247,0.843792508821934,1,0
0,1,0.378126743482426,2.86220266600139,0,0
1,1,0.426402513636276,2.25430899765342,0,1
1,1,0.248233657795936,4.95558571652509,0,1
1,1,0.648394776973873,4.93810120970011,0,1
1,0,0.52073032525368,3.22483722004108,1,0
0,0,0.138200581772253,2.1314071607776,0,0
1,1,0.681962171336636,2.57920603151433,1,1
0,1,0.65048801805824,2.30672076577321,0,1
1,0,0.171250008046627,1.06021075509489,1,0
1,0,0.424602262675762,1.99601920554414,1,0
0,0,0.804331639315933,0.799310266738757,1,0
0,0,0.617875932948664,2.42618152056821,0,0
0,0,0.265206536045298,1.14164348226041,0,1
1,0,0.206901552621275,0.538332897704095,0,0
0,1,0.910080120200291,3.8666157645639,0,0
0,0,0.678810324752703,1.29595822887495,0,0
1,1,0.116931258235127,3.38794002542272,1,1
1,0,0.113985889125615,0.48555608605966,0,1
0,0,0.553598144557327,0.621239264728501,1,0
0,1,0.366992339259014,1.86377334524877,0,0
1,1,0.656088787131011,1.28644869895652,1,1
1,1,0.462593655800447,1.74151386716403,0,1
0,1,0.217091045342386,0.254641493083909,1,0
0,0,0.768303696997464,0.843913457356393,1,1
1,1,0.677010495215654,1.87690963852219,1,1
1,1,0.433157385559753,4.8618492577225,0,1
0,1,0.639185176230967,3.11629801872186,0,0
0,0,0.695438268827274,4.93160596350208,0,0
0,1,0.941568604437634,2.26542972843163,0,1
